"App.Instance.ID","Timestamp","Data.Point.Name","Data.Point.Code","User.Engagment","action.Diversity","daily.Msg.Div.Action.Sans.Relapse"
"00792d54725d43cca29db20110ab91df",2016-01-11 06:47:06,"View a daily message","DAILY_MESSAGE_VIEW",0.968737145207733,1,0.00230750593719593
"00792d54725d43cca29db20110ab91df",2016-01-11 19:14:29,"View a daily message","DAILY_MESSAGE_VIEW",0.791596638655462,1,0.0030243872722087
"00792d54725d43cca29db20110ab91df",2016-01-11 20:01:41,"View a daily message","DAILY_MESSAGE_VIEW",0.949915966386554,1,0.0024576353231564
"00792d54725d43cca29db20110ab91df",2016-01-12 04:11:33,"View a daily message","DAILY_MESSAGE_VIEW",0.951097453906936,1,0.00261227749552504
"00792d54725d43cca29db20110ab91df",2016-01-14 07:02:36,"View a daily message","DAILY_MESSAGE_VIEW",0.808088235294117,1,0.00336099023339219
"00792d54725d43cca29db20110ab91df",2016-01-14 07:36:24,"View a daily message","DAILY_MESSAGE_VIEW",0.402994652406417,0.8,0.0082745431155197
"00792d54725d43cca29db20110ab91df",2016-01-14 20:24:10,"View a daily message","DAILY_MESSAGE_VIEW",0.695363321799308,0.8,0.00479393714812441
"00792d54725d43cca29db20110ab91df",2016-01-14 20:25:13,"Meeting","MEETING_AA",0.93672268907563,1,0.00263727800604738
"00792d54725d43cca29db20110ab91df",2016-01-15 07:04:54,"View a daily message","DAILY_MESSAGE_VIEW",0.955375253549695,1,0.00256769074732639
"00792d54725d43cca29db20110ab91df",2016-01-16 05:00:42,"View a daily message","DAILY_MESSAGE_VIEW",0.78315294117647,1,0.00323437674379981
"00792d54725d43cca29db20110ab91df",2016-01-17 09:06:15,"View a daily message","DAILY_MESSAGE_VIEW",0.598342999171499,0.8,0.00626088593889752
"00792d54725d43cca29db20110ab91df",2016-01-18 07:02:42,"View a daily message","DAILY_MESSAGE_VIEW",0.965508021390374,1,0.00294694676127436
"00792d54725d43cca29db20110ab91df",2016-01-18 07:03:47,NA,"RELAPSE_DURATION_1-10",0.97857421114141,1,0.00255811285326891
"00792d54725d43cca29db20110ab91df",2016-01-18 07:04:33,"Seek Support","CRAVING_VIEW",0.989070208728652,1,0.00248148970080901
"00792d54725d43cca29db20110ab91df",2016-01-18 07:59:03,"View a daily message","DAILY_MESSAGE_VIEW",0.592006033182504,0.8,0.00588154910195432
"00792d54725d43cca29db20110ab91df",2016-01-20 01:59:30,"View a daily message","DAILY_MESSAGE_VIEW",0.787270973963356,1,0.00351326008134661
"00792d54725d43cca29db20110ab91df",2016-01-21 05:45:46,"View a daily message","DAILY_MESSAGE_VIEW",0.771102227298686,1,0.00425668020214878
"00792d54725d43cca29db20110ab91df",2016-01-21 15:28:18,"Seek Support","RELAPSE_RESPONSE_VIEW",0.753169617361508,1,0.00428636126789027
"00792d54725d43cca29db20110ab91df",2016-01-22 06:32:57,"View a daily message","DAILY_MESSAGE_VIEW",0.142081447963801,0.6,0.0454670782308122
"00792d54725d43cca29db20110ab91df",2016-01-23 10:30:17,"View a daily message","DAILY_MESSAGE_VIEW",0,0.6,0.12916254766276
"00792d54725d43cca29db20110ab91df",2016-01-29 14:24:30,"View a daily message","DAILY_MESSAGE_VIEW",0,0.6,0.218252287027884
"00792d54725d43cca29db20110ab91df",2016-01-30 07:30:18,"View a daily message","DAILY_MESSAGE_VIEW",0.0738823529411765,0.8,0.0254816971382428
"00792d54725d43cca29db20110ab91df",2016-01-30 07:32:19,"Seek Support","CRAVING_VIEW",0,0.4,0.331826954761568
"00792d54725d43cca29db20110ab91df",2016-02-01 18:57:48,"View a daily message","DAILY_MESSAGE_VIEW",0.0839572192513368,0.8,0.0291963183780232
"00792d54725d43cca29db20110ab91df",2016-02-01 18:58:52,"Seek Support","CRAVING_VIEW",0.240920716112532,0.8,0.0128875032137283
"00792d54725d43cca29db20110ab91df",2016-02-01 20:04:51,"View a daily message","DAILY_MESSAGE_VIEW",0.857035294117647,1,0.00367668526745808
"00792d54725d43cca29db20110ab91df",2016-02-02 08:10:46,"View a daily message","DAILY_MESSAGE_VIEW",0.789468690702087,1,0.00385291426009126
"00792d54725d43cca29db20110ab91df",2016-02-02 08:11:48,NA,"RELAPSE_DURATION_1-10",0.93691389599318,1,0.00327166596055171
"00792d54725d43cca29db20110ab91df",2016-02-02 17:43:37,"View a daily message","DAILY_MESSAGE_VIEW",0.95627868168544,1,0.00321997218654985
"00792d54725d43cca29db20110ab91df",2016-02-03 07:21:42,"View a daily message","DAILY_MESSAGE_VIEW",0.89554367201426,1,0.00356515999988472
"00792d54725d43cca29db20110ab91df",2016-02-05 06:58:48,"View a daily message","DAILY_MESSAGE_VIEW",0.948489666136725,1,0.00315313952159031
"00792d54725d43cca29db20110ab91df",2016-02-07 10:07:31,"View a daily message","DAILY_MESSAGE_VIEW",0.796146044624746,1,0.00432459962714862
"00792d54725d43cca29db20110ab91df",2016-02-08 06:52:29,"View a daily message","DAILY_MESSAGE_VIEW",0,0.6,0.104888332963464
"00792d54725d43cca29db20110ab91df",2016-02-09 06:33:44,"View a daily message","DAILY_MESSAGE_VIEW",0.690314913844325,0.8,0.00541908614879365
"00792d54725d43cca29db20110ab91df",2016-02-11 03:51:04,"View a daily message","DAILY_MESSAGE_VIEW",0.684864507600793,0.8,0.00611889123746067
"00792d54725d43cca29db20110ab91df",2016-02-11 03:52:26,NA,"RELAPSE_DURATION_1-10",0.679377958079784,0.8,0.00627433574757399
"00792d54725d43cca29db20110ab91df",2016-02-12 05:01:38,"View a daily message","DAILY_MESSAGE_VIEW",0.438285144566301,0.8,0.010378922565306
"00792d54725d43cca29db20110ab91df",2016-02-12 05:03:21,"View Steps","STEP_3_VIEW",0.253517877739331,0.8,0.0130753010728078
"00792d54725d43cca29db20110ab91df",2016-02-13 07:09:34,"View a daily message","DAILY_MESSAGE_VIEW",0,0.8,0.0265028479969872
